region_key,month,day,TMIN,TMAX,IRRAD,VAP,WIND,RAIN,n_years
sd,12,18,-10.84,-1.6333,6042333.3,3.1801,3.0514,0.0463,30
sd,12,19,-12.2833,-1.6533,5778666.7,2.8405,3.0881,0.033,30
sd,12,20,-10.48,-1.9733,5862666.7,3.0125,3.1614,0.0503,30
sd,12,21,-10.8133,-2.4633,5525333.3,2.9411,3.3199,0.0483,30
sd,12,22,-11.06,-2.8133,5946333.3,3.0391,2.8793,0.0597,30
sd,12,23,-10.3933,-2.81,5935000.0,3.1054,3.3151,0.106,30
sd,12,24,-12.0533,-3.2967,5844666.7,2.9626,2.9432,0.0913,30
sd,12,25,-10.3633,-2.1667,5468000.0,3.2045,2.9348,0.176,30
sd,12,26,-9.8767,-1.4367,5737666.7,3.313,3.1827,0.1843,30
sd,12,27,-9.6033,-1.01,5661000.0,3.4248,3.0919,0.059,30
sd,12,28,-8.8567,-0.3267,5700333.3,3.5174,2.9636,0.0733,30
sd,12,29,-10.41,-2.3,5783000.0,3.1619,3.0261,0.1237,30
sd,12,30,-10.88,-3.0867,5545666.7,3.1836,3.1764,0.214,30
sd,12,31,-14.29,-4.8933,6140666.7,2.5026,3.1635,0.086,30
oh,1,1,-4.0533,4.3467,5520333.3,5.2397,3.1772,0.2457,30
oh,1,2,-3.3867,3.0967,5512000.0,5.2093,3.4717,0.2507,30
oh,1,3,-3.3233,3.0033,5669666.7,5.8275,3.1858,0.663,30
oh,1,4,-3.7267,3.82,6116666.7,5.3211,3.4678,0.297,30
oh,1,5,-5.13,1.5167,6251000.0,4.5414,3.3292,0.41,30
oh,1,6,-5.6233,1.1833,6026666.7,4.4138,3.3397,0.287,30
oh,1,7,-6.2733,0.4033,6660333.3,4.2698,3.3414,0.2293,30
oh,1,8,-5.7533,1.2433,6841000.0,4.2959,3.3757,0.1967,30
oh,1,9,-4.88,2.8833,6993666.7,4.4557,3.4992,0.2617,30
oh,1,10,-5.6367,2.06,6470333.3,4.3922,3.4848,0.243,30
oh,1,11,-4.0167,2.8733,5502333.3,4.9652,3.6829,0.319,30
oh,1,12,-2.7833,4.9567,5694666.7,5.9733,3.4434,0.4543,30
oh,1,13,-4.3333,3.34,6706666.7,5.2671,3.7537,0.3943,30
oh,1,14,-6.49,0.7667,7491666.7,4.0981,3.0325,0.1567,30
oh,1,15,-6.69,0.9367,6734666.7,4.0383,2.9566,0.1743,30
oh,1,16,-7.18,0.58,7016000.0,3.7894,3.1592,0.083,30
oh,1,17,-6.1567,1.11,6618000.0,4.5037,3.3201,0.228,30
oh,1,18,-5.41,1.0,7284000.0,4.1963,3.5217,0.1867,30
oh,1,19,-6.31,1.26,7577333.3,3.9343,3.526,0.2673,30
oh,1,20,-6.5067,-0.26,7766333.3,3.7856,3.1716,0.2183,30
oh,1,21,-7.5,-0.4267,8505000.0,3.6634,2.9516,0.154,30
oh,1,22,-6.5133,1.3133,7378333.3,4.2182,3.2227,0.2353,30
oh,1,23,-4.36,1.75,6671666.7,4.752,3.5172,0.3827,30
oh,1,24,-6.2467,1.1233,6368333.3,4.3113,3.2428,0.272,30
oh,1,25,-6.6533,0.3567,7571333.3,4.0296,3.0069,0.15,30
oh,1,26,-5.97,1.29,7459666.7,4.0087,3.2792,0.2183,30
oh,1,27,-6.73,1.21,7961000.0,3.949,3.3972,0.195,30
oh,1,28,-6.98,1.5167,8836666.7,3.9799,3.2837,0.2063,30
oh,1,29,-5.0433,1.7033,7414666.7,4.4465,3.3378,0.1443,30
oh,1,30,-6.6733,1.2,8886333.3,4.0748,3.1997,0.219,30
oh,1,31,-6.76,1.3867,9140333.3,3.7733,3.238,0.1547,30
oh,2,1,-4.1767,2.8333,7929666.7,4.5528,3.0854,0.256,30
oh,2,2,-5.22,3.1267,9075333.3,4.3331,3.0186,0.1993,30
oh,2,3,-5.9533,1.96,9860000.0,4.2176,3.0565,0.2523,30
oh,2,4,-5.8433,2.1633,8053333.3,4.2752,3.4757,0.2947,30
oh,2,5,-6.7633,0.9867,9370000.0,3.9464,3.4087,0.3,30
oh,2,6,-6.4667,2.0567,9902333.3,4.0892,2.8647,0.315,30
oh,2,7,-4.2,2.48,8776333.3,4.5725,2.9078,0.2463,30
oh,2,8,-5.7567,3.3067,9852333.3,4.4192,2.9023,0.1123,30
oh,2,9,-4.4767,3.6467,10270666.7,4.5377,3.1726,0.1927,30
oh,2,10,-4.7633,3.25,9030000.0,4.482,3.4324,0.1933,30
oh,2,11,-5.5,2.69,10272666.7,4.345,3.2954,0.14,30
oh,2,12,-5.83,2.3133,11112333.3,3.9143,3.4269,0.229,30
oh,2,13,-6.55,1.0633,11370333.3,3.4208,3.1611,0.1607,30
oh,2,14,-5.3833,2.4233,10268333.3,4.1013,3.214,0.201,30
oh,2,15,-4.7467,3.9367,10194000.0,4.4058,3.3984,0.1293,30
oh,2,16,-3.97,3.2367,9785666.7,4.4403,3.2011,0.3233,30
oh,2,17,-5.4567,3.7133,10741000.0,4.2027,3.2741,0.2843,30
oh,2,18,-4.01,3.82,12013000.0,4.2876,3.5449,0.2357,30
oh,2,19,-4.5,5.0367,12435000.0,4.2379,3.6886,0.0813,30
oh,2,20,-2.73,5.3433,10688666.7,5.0022,3.1977,0.204,30
oh,2,21,-2.54,7.19,10481666.7,5.2877,3.3745,0.242,30
oh,2,22,-1.22,5.8233,8826666.7,5.3372,3.0864,0.4177,30
oh,2,23,-1.9333,6.7567,12121333.3,5.4945,2.9384,0.1297,30
oh,2,24,-2.8367,5.88,11582333.3,5.0636,3.2392,0.299,30
oh,2,25,-2.9433,5.8533,12906333.3,4.868,3.5706,0.394,30
oh,2,26,-2.92,4.9833,11918333.3,4.7581,2.9123,0.242,30
oh,2,27,-1.8633,6.9433,10951333.3,5.5149,3.5093,0.3777,30
oh,2,28,-3.5333,6.6933,13137333.3,5.1976,2.9897,0.2063,30
oh,3,1,-1.4467,7.5933,11455666.7,5.3442,3.3335,0.3363,30
oh,3,2,-2.1667,5.6367,11916333.3,4.9288,3.4872,0.2567,30
oh,3,3,-4.02,4.7,12892666.7,4.5193,3.0996,0.24,30
oh,3,4,-4.0867,5.4633,13799666.7,4.3902,2.7143,0.2447,30
oh,3,5,-2.4167,7.2733,12490333.3,5.0771,3.0955,0.338,30
oh,3,6,-1.22,7.7967,13145333.3,5.4568,3.3931,0.273,30
oh,3,7,-1.13,8.69,14233333.3,5.5264,3.3151,0.2753,30
oh,3,8,-0.6433,9.37,13285666.7,5.4807,3.3191,0.339,30
oh,3,9,-0.9833,9.35,13350666.7,5.5961,3.4906,0.4457,30
oh,3,10,-0.6733,8.7067,13356333.3,5.6345,3.3761,0.4037,30
oh,3,11,-0.6033,8.6967,14238000.0,5.4153,3.0977,0.223,30
oh,3,12,-1.1633,8.5567,14858666.7,5.395,2.9669,0.2237,30
oh,3,13,-0.4533,9.7867,14084333.3,5.767,3.0553,0.3297,30
oh,3,14,1.2867,11.42,13749333.3,6.4364,3.4075,0.32,30
oh,3,15,0.8467,11.0633,14515333.3,6.1942,3.1977,0.206,30
oh,3,16,0.0933,10.8,15062333.3,5.9361,2.9047,0.1687,30
oh,3,17,0.0533,10.5133,14989000.0,5.8265,2.9145,0.1353,30
oh,3,18,0.68,10.87,14151000.0,6.3084,2.9238,0.3737,30
oh,3,19,1.18,10.4833,13955000.0,6.3293,3.2133,0.4413,30
oh,3,20,1.3267,11.2067,14936666.7,6.3983,3.4439,0.3647,30
oh,3,21,1.0167,10.8467,14920000.0,6.055,3.1772,0.1813,30
oh,3,22,0.3433,10.16,15538000.0,5.6178,3.1575,0.14,30
oh,3,23,0.4767,10.5533,15370000.0,5.9348,2.8015,0.3667,30
oh,3,24,1.3233,11.97,16050333.3,6.2036,2.8544,0.132,30
oh,3,25,2.6,11.9967,13018333.3,6.9815,3.4063,0.405,30
oh,3,26,1.41,10.5267,16463666.7,6.4322,3.3397,0.32,30
oh,3,27,1.7167,12.14,16088333.3,6.5197,2.8252,0.1957,30
oh,3,28,3.1067,12.7,13470666.7,7.3981,3.2306,0.4893,30
oh,3,29,2.4867,13.1533,16070666.7,7.1295,2.8474,0.3357,30
oh,3,30,2.51,14.4667,17131000.0,6.5968,3.1211,0.3343,30
oh,3,31,4.3567,14.5233,14660000.0,7.4992,3.2428,0.368,30
oh,4,1,3.36,13.9233,16543333.3,7.1885,3.6232,0.3573,30
oh,4,2,3.15,13.82,17350333.3,6.9011,2.8867,0.432,30
oh,4,3,4.35,16.5567,16385333.3,7.7065,3.3438,0.417,30
oh,4,4,3.6967,15.2033,16075333.3,7.7356,3.6211,0.3733,30
oh,4,5,2.4633,13.24,18616000.0,6.593,3.2033,0.1497,30
oh,4,6,3.7833,15.2367,17536333.3,7.1287,3.1968,0.23,30
oh,4,7,5.1367,15.3133,17261333.3,7.8718,3.1441,0.425,30
oh,4,8,5.29,15.4133,17260333.3,8.2119,3.2274,0.4197,30
oh,4,9,4.1967,14.6767,17376666.7,8.1807,3.0981,0.5213,30
oh,4,10,3.9633,15.4967,18804000.0,7.3368,2.9652,0.232,30
oh,4,11,6.2967,18.12,17160000.0,8.6311,3.1001,0.5737,30
oh,4,12,6.9967,17.4033,18921000.0,8.1428,3.7295,0.3637,30
oh,4,13,6.3033,16.3333,19059666.7,7.8177,3.3883,0.2273,30
oh,4,14,5.7067,17.3233,18250666.7,8.0305,2.8664,0.4253,30
oh,4,15,6.4267,18.46,18688333.3,8.6602,3.1805,0.3943,30
oh,4,16,7.6067,18.2933,18547000.0,8.9598,3.5643,0.3597,30
oh,4,17,5.9933,16.77,18806333.3,8.2943,3.1513,0.38,30
oh,4,18,6.47,18.51,20602000.0,8.7345,2.7603,0.118,30
oh,4,19,7.7733,19.23,18319000.0,9.2569,3.1542,0.3767,30
oh,4,20,6.84,18.2167,18290000.0,9.1976,3.1348,0.4917,30
oh,4,21,6.7967,17.0767,17324000.0,8.6636,3.102,0.376,30
oh,4,22,6.5733,16.6567,17932666.7,8.6858,2.903,0.272,30
oh,4,23,6.23,16.8833,19346333.3,8.4249,3.1664,0.4763,30
oh,4,24,5.7733,17.2833,19978333.3,7.9475,3.055,0.2783,30
oh,4,25,7.5333,17.8133,17287666.7,8.8749,3.0732,0.4397,30
oh,4,26,6.2767,18.2067,20346000.0,8.9212,3.1029,0.5197,30
oh,4,27,6.3633,17.2633,20903666.7,7.8627,3.1376,0.1563,30
oh,4,28,6.5367,17.36,18036333.3,8.4749,3.0234,0.4407,30
oh,4,29,7.5167,18.4333,18492666.7,9.354,2.7711,0.572,30
oh,4,30,8.6333,19.3333,18286666.7,9.8703,2.9435,0.3623,30
oh,5,1,10.3467,20.8333,18738666.7,11.3041,3.4298,0.443,30
oh,5,2,10.0833,19.8867,17457666.7,11.1469,3.2147,0.603,30
oh,5,3,10.2867,19.5633,18761000.0,11.195,2.7634,0.5273,30
oh,5,4,9.7133,19.5,19856333.3,10.782,2.5082,0.2153,30
oh,5,5,9.59,19.7767,19304000.0,10.7735,2.682,0.382,30
oh,5,6,9.9233,20.8167,22204666.7,10.6899,2.6614,0.199,30
oh,5,7,10.7967,21.64,20549000.0,11.4439,2.8154,0.2367,30
oh,5,8,10.3767,21.5667,19786333.3,11.7022,2.6545,0.448,30
oh,5,9,11.53,21.5567,19412000.0,12.1087,3.0541,0.475,30
oh,5,10,11.45,21.4567,21361333.3,12.1754,3.0091,0.3737,30
oh,5,11,10.3467,21.3233,19527000.0,11.7206,2.885,0.4413,30
oh,5,12,10.39,20.34,19174333.3,11.8991,3.061,0.355,30
oh,5,13,9.5733,20.6433,20922000.0,11.3216,2.7524,0.374,30
oh,5,14,10.8667,21.3367,19895666.7,12.1593,2.7464,0.446,30
oh,5,15,10.8633,21.24,20584666.7,11.7233,2.6437,0.445,30
oh,5,16,11.33,21.15,18422666.7,12.317,2.5924,0.3607,30
oh,5,17,12.0633,21.2033,20064000.0,13.1167,2.7351,0.446,30
oh,5,18,12.1733,21.9733,19175000.0,13.6101,2.6638,0.6397,30
oh,5,19,11.98,22.8333,21106333.3,13.4499,2.7402,0.4237,30
oh,5,20,12.33,22.5267,21890333.3,13.1904,2.7395,0.1597,30
oh,5,21,12.85,22.4233,20843666.7,13.3493,2.7191,0.474,30
oh,5,22,12.2733,22.7567,22942666.7,13.054,2.4945,0.2443,30
oh,5,23,11.9,23.5133,23276666.7,12.9489,2.3944,0.175,30
oh,5,24,12.9267,23.6833,22004000.0,13.8746,2.5666,0.252,30
oh,5,25,13.3167,23.95,21875333.3,14.2998,2.7993,0.4863,30
oh,5,26,13.7667,23.8667,20606666.7,14.8618,2.6226,0.5327,30
oh,5,27,14.1767,23.9133,20739333.3,15.3723,2.4866,0.511,30
oh,5,28,14.91,24.5033,20805000.0,16.3097,2.5343,0.381,30
oh,5,29,14.86,24.97,22688666.7,15.7838,2.647,0.2447,30
oh,5,30,14.6167,25.18,24205000.0,15.0997,2.3623,0.1227,30
oh,5,31,15.0567,25.3367,23149000.0,15.8527,2.6073,0.4353,30
oh,6,1,14.7433,24.97,21728000.0,15.1857,2.6916,0.4627,30
oh,6,2,15.38,24.4933,20313333.3,15.9885,2.7057,0.5257,30
oh,6,3,14.2467,23.83,20221333.3,14.7152,2.5105,0.3083,30
oh,6,4,13.6967,23.95,22062666.7,14.6949,2.3176,0.3813,30
oh,6,5,14.52,24.45,21973666.7,15.4026,2.6047,0.3937,30
oh,6,6,14.41,24.66,22433333.3,15.1819,2.5225,0.238,30
oh,6,7,14.9867,25.1333,22598666.7,15.3794,2.5876,0.2097,30
oh,6,8,15.3733,25.8933,22252666.7,16.0816,2.3662,0.2713,30
oh,6,9,16.0767,26.2033,22452666.7,16.4952,2.4902,0.3977,30
oh,6,10,16.8367,26.6767,21282333.3,17.5591,2.2876,0.4683,30
oh,6,11,17.18,26.2067,20092000.0,18.0331,2.3631,0.5467,30
oh,6,12,17.7333,26.1167,20902666.7,18.7823,2.5546,0.4763,30
oh,6,13,16.8867,26.3633,22339666.7,18.1933,2.4605,0.369,30
oh,6,14,16.24,26.1533,23912666.7,17.2103,2.369,0.3843,30
oh,6,15,15.87,26.32,24079333.3,16.6867,2.3583,0.385,30
oh,6,16,16.9667,26.49,23371000.0,17.4875,2.6513,0.3367,30
oh,6,17,17.27,27.0067,23013666.7,18.0341,2.3274,0.2887,30
oh,6,18,17.78,27.1867,22921666.7,18.611,2.3302,0.3397,30
oh,6,19,17.5133,27.24,22040333.3,18.7304,2.301,0.4293,30
oh,6,20,17.23,27.1533,23601000.0,18.3717,2.1914,0.4017,30
oh,6,21,18.13,27.9833,23375000.0,18.7941,2.3705,0.2927,30
oh,6,22,18.4467,27.2833,23131666.7,18.9538,2.405,0.3373,30
oh,6,23,17.39,26.8367,22783666.7,18.3593,2.2364,0.4557,30
oh,6,24,17.76,27.4233,24110333.3,18.2558,2.2239,0.201,30
oh,6,25,17.6767,27.93,23549333.3,18.7234,2.3156,0.1687,30
oh,6,26,18.4,27.88,22361000.0,19.6956,2.4035,0.4377,30
oh,6,27,18.1633,27.3733,22920000.0,19.5406,2.37,0.6823,30
oh,6,28,18.3033,27.85,23449333.3,19.3018,2.3147,0.3513,30
oh,6,29,18.4167,27.5233,23531333.3,18.9862,2.4047,0.328,30
oh,6,30,17.8333,27.0333,22948333.3,19.0649,2.1456,0.3,30
oh,7,1,17.6933,27.4867,24256000.0,18.5187,2.2479,0.2683,30
oh,7,2,17.1767,27.2233,24138666.7,18.215,2.1878,0.2063,30
oh,7,3,17.6567,28.0533,22738666.7,18.7143,2.1423,0.3407,30
oh,7,4,18.9533,27.9233,21858000.0,20.1379,2.2129,0.299,30
oh,7,5,18.7833,28.2067,24024333.3,19.8812,2.1097,0.2923,30
oh,7,6,18.0933,28.3033,23227666.7,19.4,1.9766,0.3977,30
oh,7,7,18.47,27.7933,23353333.3,19.3651,2.1981,0.2113,30
oh,7,8,18.3,27.94,22799000.0,19.4183,2.1564,0.4737,30
oh,7,9,18.5,27.7133,21805666.7,19.1438,2.2021,0.273,30
oh,7,10,18.14,27.6667,22117666.7,19.1613,2.1411,0.3403,30
oh,7,11,17.4367,27.2967,23510333.3,18.0571,2.3686,0.171,30
oh,7,12,18.1333,27.7933,23191666.7,18.6825,2.2333,0.315,30
oh,7,13,18.6733,27.93,23366666.7,19.4686,2.0547,0.19,30
oh,7,14,18.4033,28.5233,23614000.0,19.7879,2.047,0.2297,30
oh,7,15,19.0733,28.8267,23390666.7,19.9487,2.2385,0.1763,30
oh,7,16,19.0867,28.7167,22520333.3,20.3791,1.985,0.2717,30
oh,7,17,19.8233,28.8367,21859000.0,20.9425,2.0183,0.4217,30
oh,7,18,19.4867,28.3833,21425000.0,21.3482,2.0657,0.325,30
oh,7,19,19.3367,28.3667,23115333.3,21.2983,2.0745,0.3097,30
oh,7,20,18.7533,28.37,22855333.3,20.7527,2.0645,0.2453,30
oh,7,21,19.2967,28.41,22038000.0,21.1543,1.99,0.4803,30
oh,7,22,19.2033,27.4767,20093666.7,21.1499,1.961,0.5883,30
oh,7,23,19.03,27.79,20894333.3,21.0299,2.0872,0.27,30
oh,7,24,18.2167,27.4533,22222333.3,19.8395,2.1784,0.14,30
oh,7,25,17.9233,27.5667,22506333.3,19.5425,1.9493,0.332,30
oh,7,26,18.0767,27.8067,22202666.7,19.7108,2.0551,0.1937,30
oh,7,27,18.68,27.9467,20093333.3,20.7773,2.0925,0.5173,30
oh,7,28,19.0767,27.8433,20682333.3,20.7228,2.2639,0.2337,30
oh,7,29,18.8067,27.6433,21487000.0,20.4927,2.1306,0.2873,30
oh,7,30,18.2433,27.7733,21383000.0,19.9382,1.8554,0.3267,30
oh,7,31,18.3533,28.2367,22225000.0,19.86,1.8286,0.3383,30
oh,8,1,18.31,28.1633,22608000.0,20.0668,1.7767,0.1523,30
oh,8,2,18.6767,28.2033,22048333.3,20.1775,1.8439,0.2173,30
oh,8,3,18.6467,28.5433,21783666.7,20.3367,1.8123,0.329,30
oh,8,4,18.4233,28.0333,20948333.3,19.9653,1.8959,0.2647,30
oh,8,5,18.1567,27.0467,19620000.0,19.9612,1.9359,0.3653,30
oh,8,6,17.99,27.4167,20663666.7,19.4008,2.1373,0.1917,30
oh,8,7,17.9333,27.7833,20936666.7,19.7073,1.8957,0.262,30
oh,8,8,18.55,28.0467,20659666.7,19.9081,2.0752,0.3607,30
oh,8,9,18.18,28.13,21172333.3,20.0312,2.0683,0.3177,30
oh,8,10,18.52,27.24,19938333.3,20.3238,2.0367,0.4413,30
oh,8,11,18.1433,26.78,19491666.7,19.789,2.0793,0.2133,30
oh,8,12,17.4,27.1133,20797000.0,19.1873,2.076,0.2613,30
oh,8,13,17.51,27.3067,20692000.0,19.2022,1.8636,0.2333,30
oh,8,14,17.2567,26.2733,18299666.7,18.9571,1.8238,0.3293,30
oh,8,15,16.9867,26.5933,19542000.0,19.3026,1.8887,0.3957,30
oh,8,16,17.5267,27.19,20139666.7,19.7642,2.0518,0.3503,30
oh,8,17,17.8433,26.95,18782000.0,19.7473,2.0556,0.357,30
oh,8,18,17.6,26.53,19114666.7,19.2633,2.0355,0.3013,30
oh,8,19,17.31,26.46,19481666.7,19.2055,1.9361,0.2163,30
oh,8,20,16.6867,26.8567,20326000.0,18.7719,2.1222,0.35,30
oh,8,21,17.1233,26.6933,20013666.7,18.9975,2.0719,0.435,30
oh,8,22,16.8767,26.6233,19797333.3,18.5231,2.0827,0.1603,30
oh,8,23,16.6033,26.7467,20101333.3,18.3372,1.906,0.163,30
oh,8,24,16.5467,27.29,19578000.0,18.3766,2.1875,0.1573,30
oh,8,25,17.6867,27.4433,19126000.0,19.3717,2.1595,0.2513,30
oh,8,26,17.4067,27.1533,19241666.7,19.1051,2.0269,0.178,30
oh,8,27,18.06,27.3767,17777000.0,20.1272,2.0166,0.2017,30
oh,8,28,17.59,27.2567,18900666.7,20.1175,2.0611,0.304,30
oh,8,29,17.7933,26.98,18672000.0,19.7474,2.1085,0.23,30
oh,8,30,16.7933,26.6733,17959000.0,18.5392,2.1641,0.2617,30
oh,8,31,16.3367,26.55,17899000.0,18.1055,2.1808,0.325,30
oh,9,1,16.5133,26.4733,17568333.3,17.8969,2.143,0.4213,30
oh,9,2,16.5967,26.63,18078000.0,18.1355,2.0429,0.2327,30
oh,9,3,16.13,27.1433,19567333.3,17.6187,1.9922,0.0527,30
oh,9,4,15.95,26.6667,18536333.3,17.3736,1.9409,0.1473,30
oh,9,5,15.1133,26.4967,18978000.0,16.767,2.0956,0.1657,30
oh,9,6,15.5967,26.4067,18125000.0,16.9382,2.2385,0.102,30
oh,9,7,16.2067,25.9867,15840333.3,17.2228,2.4907,0.2443,30
oh,9,8,15.62,24.89,15767333.3,17.3203,2.3389,0.4523,30
oh,9,9,15.2933,24.5,15903000.0,17.0173,2.1025,0.3677,30
oh,9,10,14.4767,24.8133,17297000.0,16.2277,2.1121,0.2107,30
oh,9,11,13.6267,25.02,18124000.0,15.3102,2.1672,0.1493,30
oh,9,12,14.6133,24.71,15794666.7,15.7563,2.2972,0.2877,30
oh,9,13,14.48,25.3733,16692333.3,15.7437,2.347,0.1837,30
oh,9,14,13.9233,24.6167,16559333.3,15.1748,2.3654,0.0877,30
oh,9,15,12.8067,23.3167,17570000.0,14.2731,2.1981,0.1127,30
oh,9,16,12.6633,23.3367,16304666.7,14.4207,1.9917,0.2307,30
oh,9,17,12.7433,23.8333,16104000.0,14.5421,2.1595,0.083,30
oh,9,18,13.0167,24.59,17078666.7,14.4536,2.1588,0.0763,30
oh,9,19,13.31,24.52,16125666.7,15.0745,2.3362,0.222,30
oh,9,20,14.3033,25.1433,15424666.7,15.5324,2.3796,0.183,30
oh,9,21,14.2067,24.5433,15427666.7,15.65,2.3722,0.333,30
oh,9,22,12.7733,23.5167,15424000.0,14.1,2.4991,0.314,30
oh,9,23,11.5533,22.6533,15002666.7,13.5391,2.3427,0.279,30
oh,9,24,11.8333,23.25,15239666.7,13.0394,2.4782,0.2047,30
oh,9,25,12.17,22.5967,14258000.0,13.317,2.4868,0.1727,30
oh,9,26,12.8567,22.4333,13009333.3,14.1966,2.6252,0.4293,30
oh,9,27,12.6967,22.1433,13150333.3,13.9128,2.9583,0.5247,30
oh,9,28,12.0233,21.4533,13346666.7,13.6785,2.5817,0.429,30
oh,9,29,10.2633,20.8467,13485333.3,12.6599,2.4062,0.2233,30
oh,9,30,10.27,20.8633,13931000.0,12.2376,2.6118,0.1317,30
oh,10,1,9.8567,20.83,14754333.3,11.8224,2.6944,0.0517,30
oh,10,2,10.77,21.6,13625666.7,12.6001,2.7646,0.148,30
oh,10,3,11.41,20.8567,11603000.0,13.1677,2.7687,0.2647,30
oh,10,4,11.5533,20.87,12206333.3,13.3088,2.8077,0.201,30
oh,10,5,9.65,20.8267,12644666.7,12.5367,2.2326,0.4743,30
oh,10,6,10.7933,21.3667,14178666.7,12.8952,2.7543,0.1997,30
oh,10,7,9.31,20.5467,12826000.0,11.6483,2.7833,0.2373,30
oh,10,8,8.4333,19.6967,13432333.3,11.2153,2.443,0.2067,30
oh,10,9,9.49,20.1167,12492000.0,11.4959,2.3779,0.222,30
oh,10,10,9.3067,19.8267,12913333.3,11.2248,2.3597,0.0293,30
oh,10,11,8.73,20.3267,13634000.0,11.037,2.5062,0.0903,30
oh,10,12,9.0767,19.9567,12339666.7,10.886,2.6121,0.1347,30
oh,10,13,9.3333,19.9133,12587666.7,10.9813,2.8745,0.1613,30
oh,10,14,8.5267,18.03,11244333.3,10.3033,3.1118,0.409,30
oh,10,15,7.4267,17.1533,11025666.7,9.6846,3.1752,0.1937,30
oh,10,16,7.1333,16.16,10637666.7,9.398,3.0843,0.1523,30
oh,10,17,6.2467,16.0667,11848333.3,8.6753,3.0823,0.2337,30
oh,10,18,6.04,16.0833,11253666.7,8.5198,2.982,0.2413,30
oh,10,19,5.53,16.3333,10768666.7,8.8785,2.7507,0.366,30
oh,10,20,6.3433,16.65,10795000.0,8.798,3.0553,0.3197,30
oh,10,21,6.82,16.3667,10718666.7,8.9693,3.1623,0.1703,30
oh,10,22,6.3333,16.4633,11482000.0,8.9976,2.9571,0.0793,30
oh,10,23,6.7833,16.33,9790666.7,9.2134,3.0289,0.339,30
oh,10,24,7.1233,15.7033,9885000.0,8.9377,3.1247,0.3927,30
oh,10,25,6.4433,15.7867,9864333.3,8.8501,2.9432,0.3083,30
oh,10,26,6.0967,14.9467,7663666.7,8.9175,3.0807,0.2823,30
oh,10,27,6.3067,14.02,7825000.0,9.0453,3.0311,0.3363,30
oh,10,28,4.7233,14.22,9836333.3,8.5832,2.9346,0.3767,30
oh,10,29,4.5033,13.9033,9636333.3,8.3062,3.0045,0.3217,30
oh,10,30,5.1933,15.2367,8749333.3,8.7717,3.0622,0.2193,30
oh,10,31,6.58,15.0233,8454000.0,8.843,3.3275,0.3073,30
oh,11,1,5.09,13.6067,9096000.0,8.2771,3.1525,0.3217,30
oh,11,2,3.7633,13.5633,9149666.7,8.1481,2.9925,0.3297,30
oh,11,3,2.9933,13.4333,11100333.3,7.2244,2.7871,0.0697,30
oh,11,4,4.32,13.4033,9232000.0,7.0343,2.9092,0.0807,30
oh,11,5,5.07,14.05,8857333.3,8.1157,2.8999,0.1503,30
oh,11,6,4.4033,14.1233,9143666.7,7.9023,3.0218,0.3223,30
oh,11,7,4.4967,13.51,9083666.7,7.5813,2.943,0.183,30
oh,11,8,3.0867,12.9267,9454666.7,7.0993,2.6449,0.1373,30
oh,11,9,3.59,13.1567,8854000.0,7.6275,2.9384,0.1493,30
oh,11,10,4.25,13.6433,8373333.3,7.3152,3.5485,0.2567,30
oh,11,11,2.5567,12.03,7926333.3,7.1808,3.374,0.3947,30
oh,11,12,0.1733,9.99,8816333.3,5.9423,3.0452,0.2453,30
oh,11,13,0.7167,9.41,8590000.0,5.7751,3.0689,0.115,30
oh,11,14,0.5967,9.3233,8577666.7,6.2055,2.9439,0.1983,30
oh,11,15,1.23,9.4533,6964666.7,6.3403,3.1453,0.4347,30
oh,11,16,1.5133,9.0133,6759000.0,6.5795,3.0773,0.1903,30
oh,11,17,1.2433,8.8,6929000.0,6.5057,3.1048,0.1977,30
oh,11,18,0.9433,9.5267,7510666.7,6.6266,3.1036,0.2927,30
oh,11,19,1.52,9.76,7223000.0,6.6357,3.3476,0.1957,30
oh,11,20,0.9133,8.8767,7889666.7,6.139,3.2001,0.0657,30
oh,11,21,1.16,8.4967,6722333.3,6.2162,2.965,0.1987,30
oh,11,22,0.1067,8.6833,6742333.3,6.1748,3.0562,0.2867,30
oh,11,23,-0.2333,8.6767,7655666.7,5.9961,3.0378,0.1007,30
oh,11,24,-0.3833,8.21,6880333.3,5.9859,3.0701,0.299,30
oh,11,25,0.5233,8.5633,6374333.3,6.016,3.3349,0.5307,30
oh,11,26,0.96,8.8433,5986666.7,6.1655,3.175,0.3263,30
oh,11,27,1.4033,7.6367,5909666.7,6.2798,3.3168,0.3083,30
oh,11,28,-0.4733,7.5233,6497333.3,5.7817,3.2267,0.2733,30
oh,11,29,0.0733,8.4433,6834333.3,6.2696,3.1156,0.274,30
oh,11,30,1.2233,9.0367,5650000.0,6.8121,3.5631,0.4217,30
oh,12,1,-0.54,7.6467,6198333.3,5.8517,3.6326,0.3917,30
oh,12,2,-0.6467,6.1733,6357666.7,5.4964,3.2006,0.141,30
oh,12,3,-0.3967,6.7567,6019000.0,5.8798,3.1376,0.136,30
oh,12,4,-0.7633,5.9733,5678666.7,5.8171,2.9617,0.1373,30
oh,12,5,-1.19,5.19,5777000.0,5.6635,3.1331,0.4113,30
oh,12,6,-2.7967,4.0333,5579000.0,5.1649,3.3191,0.2803,30
oh,12,7,-3.65,3.3733,6787333.3,4.9281,2.9078,0.1193,30
